trial-name,spk,train-infer,train-quality,n-samples,test-infer,test-quality,eer
trial_gdhb497s,Serval,mask,ABCD,1000,embd,D,24.14
trial_gdhb497s,Serval,mask,ABCD,1000,mask,ABC,8.824
trial_gdhb497s,Serval,mask,ABCD,1000,mask,D,17.24
trial_gdhb497s,Serval,mask,ABCD,1000,raw,ABC,14.71
trial_gdhb497s,Serval,mask,ABCD,1000,raw,D,17.24
trial_gdjio1i8,Serval,raw,ABC,1000,embd,ABC,19.35
trial_gdjio1i8,Serval,raw,ABC,1000,embd,D,22.22
trial_gdjio1i8,Serval,raw,ABC,1000,mask,ABC,12.9
trial_gdjio1i8,Serval,raw,ABC,1000,mask,D,11.11
trial_gdjio1i8,Serval,raw,ABC,1000,raw,ABC,6.452
trial_gdjio1i8,Serval,raw,ABC,1000,raw,D,11.11
trial_gf61tp40,Serval,raw,ABC,880,embd,ABC,30.56
trial_gf61tp40,Serval,raw,ABC,880,embd,D,21.74
trial_gf61tp40,Serval,raw,ABC,880,mask,ABC,11.11
trial_gf61tp40,Serval,raw,ABC,880,mask,D,17.39
trial_gf61tp40,Serval,raw,ABC,880,raw,ABC,5.556
trial_gf61tp40,Serval,raw,ABC,880,raw,D,26.09
trial_gmf54og3,Serval,embd,ABCD,1000,embd,ABC,13.04
trial_gmf54og3,Serval,embd,ABCD,1000,embd,D,17.24
trial_gmf54og3,Serval,embd,ABCD,1000,mask,ABC,8.696
trial_gmf54og3,Serval,embd,ABCD,1000,mask,D,17.24
trial_gmf54og3,Serval,embd,ABCD,1000,raw,ABC,8.696
trial_gmf54og3,Serval,embd,ABCD,1000,raw,D,24.14
trial_gmrmi7n1,Kaban,embd,ABCD,520,embd,ABC,35.29
trial_gmrmi7n1,Kaban,embd,ABCD,520,embd,D,33.33
trial_gmrmi7n1,Kaban,embd,ABCD,520,mask,ABC,35.29
trial_gmrmi7n1,Kaban,embd,ABCD,520,mask,D,53.33
trial_gmrmi7n1,Kaban,embd,ABCD,520,raw,ABC,47.06
trial_gmrmi7n1,Kaban,embd,ABCD,520,raw,D,60
trial_gnuwrgr9,Kaban,raw,AB,520,embd,ABC,40.91
trial_gnuwrgr9,Kaban,raw,AB,520,embd,D,36
trial_gnuwrgr9,Kaban,raw,AB,520,mask,ABC,36.36
trial_gnuwrgr9,Kaban,raw,AB,520,mask,D,32
trial_gnuwrgr9,Kaban,raw,AB,520,raw,ABC,36.36
trial_gnuwrgr9,Kaban,raw,AB,520,raw,D,32
trial_gv0go0ul,Serval,raw,ABC,880,embd,ABC,25
trial_gv0go0ul,Serval,raw,ABC,880,embd,D,37.5
trial_gv0go0ul,Serval,raw,ABC,880,mask,ABC,12.5
trial_gv0go0ul,Serval,raw,ABC,880,mask,D,18.75
trial_gv0go0ul,Serval,raw,ABC,880,raw,ABC,18.75
trial_gv0go0ul,Serval,raw,ABC,880,raw,D,25
trial_gwamyg52,Serval,raw,AB,650,embd,ABC,38.24
trial_gwamyg52,Serval,raw,AB,650,embd,D,31.58
trial_gwamyg52,Serval,raw,AB,650,mask,ABC,17.65
trial_gwamyg52,Serval,raw,AB,650,mask,D,21.05
trial_gwamyg52,Serval,raw,AB,650,raw,ABC,20.59
trial_gwamyg52,Serval,raw,AB,650,raw,D,21.05
trial_gy470mtj,Kaban,raw,ABC,520,embd,ABC,40.62
trial_gy470mtj,Kaban,raw,ABC,520,embd,D,52.17
trial_gy470mtj,Kaban,raw,ABC,520,mask,ABC,34.38
trial_gy470mtj,Kaban,raw,ABC,520,mask,D,43.48
trial_gy470mtj,Kaban,raw,ABC,520,raw,ABC,34.38
trial_gy470mtj,Kaban,raw,ABC,520,raw,D,34.78
trial_gy67mrd3,Kaban,embd,ABCD,1000,embd,ABC,25.93
trial_gy67mrd3,Kaban,embd,ABCD,1000,embd,D,23.81
trial_gy67mrd3,Kaban,embd,ABCD,1000,mask,ABC,29.63
trial_gy67mrd3,Kaban,embd,ABCD,1000,mask,D,33.33
trial_gy67mrd3,Kaban,embd,ABCD,1000,raw,ABC,22.22
trial_gy67mrd3,Kaban,embd,ABCD,1000,raw,D,28.57
trial_h2tol9r4,Kaban,mask,ABCD,520,embd,ABC,40.74
trial_h2tol9r4,Kaban,mask,ABCD,520,embd,D,50
trial_h2tol9r4,Kaban,mask,ABCD,520,mask,ABC,25.93
trial_h2tol9r4,Kaban,mask,ABCD,520,mask,D,42.86
trial_h2tol9r4,Kaban,mask,ABCD,520,raw,ABC,37.04
trial_h2tol9r4,Kaban,mask,ABCD,520,raw,D,46.43
trial_h3ylrpch,Serval,raw,ABC,520,embd,ABC,50
trial_h3ylrpch,Serval,raw,ABC,520,embd,D,52
trial_h3ylrpch,Serval,raw,ABC,520,mask,ABC,41.67
trial_h3ylrpch,Serval,raw,ABC,520,mask,D,36
trial_h3ylrpch,Serval,raw,ABC,520,raw,ABC,36.11
trial_h3ylrpch,Serval,raw,ABC,520,raw,D,44
trial_h7y2xltl,Serval,raw,ABC,650,embd,ABC,29.63
trial_h7y2xltl,Serval,raw,ABC,650,embd,D,29.63
trial_h7y2xltl,Serval,raw,ABC,650,mask,ABC,29.63
trial_h7y2xltl,Serval,raw,ABC,650,mask,D,25.93
trial_h7y2xltl,Serval,raw,ABC,650,raw,ABC,25.93
trial_h7y2xltl,Serval,raw,ABC,650,raw,D,29.63
trial_h80nsisc,Serval,mask,ABCD,880,embd,ABC,22.22
trial_h80nsisc,Serval,mask,ABCD,880,embd,D,28.57
trial_h80nsisc,Serval,mask,ABCD,880,mask,ABC,11.11
trial_h80nsisc,Serval,mask,ABCD,880,mask,D,19.05
trial_h80nsisc,Serval,mask,ABCD,880,raw,ABC,14.81
trial_h80nsisc,Serval,mask,ABCD,880,raw,D,28.57
trial_h8nhybvs,Kaban,raw,ABC,520,embd,ABC,45.83
trial_h8nhybvs,Kaban,raw,ABC,520,embd,D,46.15
trial_h8nhybvs,Kaban,raw,ABC,520,mask,ABC,41.67
trial_h8nhybvs,Kaban,raw,ABC,520,mask,D,46.15
trial_h8nhybvs,Kaban,raw,ABC,520,raw,ABC,20.83
trial_h8nhybvs,Kaban,raw,ABC,520,raw,D,53.85
trial_hnccqe9w,Serval,raw,ABC,650,embd,ABC,33.33
trial_hnccqe9w,Serval,raw,ABC,650,embd,D,38.46
trial_hnccqe9w,Serval,raw,ABC,650,mask,ABC,22.22
trial_hnccqe9w,Serval,raw,ABC,650,mask,D,30.77
trial_hnccqe9w,Serval,raw,ABC,650,raw,ABC,25.93
trial_hnccqe9w,Serval,raw,ABC,650,raw,D,26.92
trial_hrpg0cwb,Serval,embd,ABCD,520,embd,ABC,52.17
trial_hrpg0cwb,Serval,embd,ABCD,520,embd,D,50
trial_hrpg0cwb,Serval,embd,ABCD,520,mask,ABC,39.13
trial_hrpg0cwb,Serval,embd,ABCD,520,mask,D,50
trial_hrpg0cwb,Serval,embd,ABCD,520,raw,ABC,39.13
trial_hrpg0cwb,Serval,embd,ABCD,520,raw,D,45.83
trial_hs9mkqpn,Kaban,raw,ABC,880,embd,ABC,32.14
trial_hs9mkqpn,Kaban,raw,ABC,880,embd,D,36.36
trial_hs9mkqpn,Kaban,raw,ABC,880,mask,ABC,14.29
trial_hs9mkqpn,Kaban,raw,ABC,880,mask,D,18.18
trial_hs9mkqpn,Kaban,raw,ABC,880,raw,ABC,10.71
trial_hs9mkqpn,Kaban,raw,ABC,880,raw,D,18.18
trial_huk7e99x,Kaban,mask,ABCD,650,embd,ABC,36.84
trial_huk7e99x,Kaban,mask,ABCD,650,embd,D,34.78
trial_huk7e99x,Kaban,mask,ABCD,650,mask,ABC,31.58
trial_huk7e99x,Kaban,mask,ABCD,650,mask,D,30.43
trial_huk7e99x,Kaban,mask,ABCD,650,raw,ABC,36.84
trial_huk7e99x,Kaban,mask,ABCD,650,raw,D,43.48
trial_hy4nqmd9,Serval,raw,ABC,650,embd,ABC,21.21
trial_hy4nqmd9,Serval,raw,ABC,650,embd,D,30
trial_hy4nqmd9,Serval,raw,ABC,650,mask,ABC,15.15
trial_hy4nqmd9,Serval,raw,ABC,650,mask,D,25
trial_hy4nqmd9,Serval,raw,ABC,650,raw,ABC,15.15
trial_hy4nqmd9,Serval,raw,ABC,650,raw,D,30
trial_hz9smzhr,Serval,mask,ABCD,1000,embd,ABC,20.83
trial_hz9smzhr,Serval,mask,ABCD,1000,embd,D,15.79
trial_hz9smzhr,Serval,mask,ABCD,1000,mask,ABC,12.5
trial_hz9smzhr,Serval,mask,ABCD,1000,mask,D,15.79
trial_hz9smzhr,Serval,mask,ABCD,1000,raw,ABC,8.333
trial_hz9smzhr,Serval,mask,ABCD,1000,raw,D,21.05
trial_i35owqag,Kaban,mask,ABCD,880,embd,ABC,26.92
trial_i35owqag,Kaban,mask,ABCD,880,embd,D,31.03
trial_i35owqag,Kaban,mask,ABCD,880,mask,ABC,23.08
trial_i35owqag,Kaban,mask,ABCD,880,mask,D,24.14
trial_i35owqag,Kaban,mask,ABCD,880,raw,ABC,15.38
trial_i35owqag,Kaban,mask,ABCD,880,raw,D,27.59
trial_i5dfhj0n,Kaban,raw,ABC,520,embd,ABC,55.17
trial_i5dfhj0n,Kaban,raw,ABC,520,embd,D,50
trial_i5dfhj0n,Kaban,raw,ABC,520,mask,ABC,34.48
trial_i5dfhj0n,Kaban,raw,ABC,520,mask,D,33.33
trial_i5dfhj0n,Kaban,raw,ABC,520,raw,ABC,34.48
trial_i5dfhj0n,Kaban,raw,ABC,520,raw,D,33.33
trial_i6yeoxkx,Serval,raw,AB,650,embd,ABC,33.33
trial_i6yeoxkx,Serval,raw,AB,650,embd,D,37.04
trial_i6yeoxkx,Serval,raw,AB,650,mask,ABC,24.24
trial_i6yeoxkx,Serval,raw,AB,650,mask,D,25.93
trial_i6yeoxkx,Serval,raw,AB,650,raw,ABC,18.18
trial_i6yeoxkx,Serval,raw,AB,650,raw,D,29.63
trial_igm20tjs,Kaban,raw,AB,520,embd,ABC,51.85
trial_igm20tjs,Kaban,raw,AB,520,embd,D,45
trial_igm20tjs,Kaban,raw,AB,520,mask,ABC,40.74
trial_igm20tjs,Kaban,raw,AB,520,mask,D,45
trial_igm20tjs,Kaban,raw,AB,520,raw,ABC,44.44
trial_igm20tjs,Kaban,raw,AB,520,raw,D,50
trial_igrcqf8u,Serval,raw,ABC,880,embd,ABC,18.18
trial_igrcqf8u,Serval,raw,ABC,880,embd,D,20
trial_igrcqf8u,Serval,raw,ABC,880,mask,ABC,15.15
trial_igrcqf8u,Serval,raw,ABC,880,mask,D,20
trial_igrcqf8u,Serval,raw,ABC,880,raw,ABC,15.15
trial_igrcqf8u,Serval,raw,ABC,880,raw,D,20
trial_ihwy2y2w,Serval,mask,ABCD,520,embd,ABC,36.67
trial_ihwy2y2w,Serval,mask,ABCD,520,embd,D,37.04
trial_ihwy2y2w,Serval,mask,ABCD,520,mask,ABC,26.67
trial_ihwy2y2w,Serval,mask,ABCD,520,mask,D,37.04
trial_ihwy2y2w,Serval,mask,ABCD,520,raw,ABC,36.67
trial_ihwy2y2w,Serval,mask,ABCD,520,raw,D,44.44
trial_iig5ddcp,Serval,mask,ABCD,650,embd,ABC,35.71
trial_iig5ddcp,Serval,mask,ABCD,650,embd,D,38.89
trial_iig5ddcp,Serval,mask,ABCD,650,mask,ABC,17.86
trial_iig5ddcp,Serval,mask,ABCD,650,mask,D,16.67
trial_iig5ddcp,Serval,mask,ABCD,650,raw,ABC,14.29
trial_iig5ddcp,Serval,mask,ABCD,650,raw,D,22.22
trial_ik0fwbic,Serval,mask,ABCD,1000,embd,ABC,26.47
trial_ik0fwbic,Serval,mask,ABCD,1000,embd,D,38.89
trial_ik0fwbic,Serval,mask,ABCD,1000,mask,ABC,14.71
trial_ik0fwbic,Serval,mask,ABCD,1000,mask,D,27.78
trial_ik0fwbic,Serval,mask,ABCD,1000,raw,ABC,17.65
trial_ik0fwbic,Serval,mask,ABCD,1000,raw,D,22.22
trial_ikckskp8,Serval,mask,ABCD,650,embd,ABC,32
trial_ikckskp8,Serval,mask,ABCD,650,embd,D,33.33
trial_ikckskp8,Serval,mask,ABCD,650,mask,ABC,28
trial_ikckskp8,Serval,mask,ABCD,650,mask,D,22.22
trial_ikckskp8,Serval,mask,ABCD,650,raw,ABC,28
trial_ikckskp8,Serval,mask,ABCD,650,raw,D,33.33
trial_ioevhbp2,Serval,mask,ABCD,650,embd,ABC,31.25
trial_ioevhbp2,Serval,mask,ABCD,650,embd,D,31.82
trial_ioevhbp2,Serval,mask,ABCD,650,mask,ABC,28.12
trial_ioevhbp2,Serval,mask,ABCD,650,mask,D,31.82
trial_ioevhbp2,Serval,mask,ABCD,650,raw,ABC,25
trial_ioevhbp2,Serval,mask,ABCD,650,raw,D,31.82
trial_iqhdmtsd,Kaban,embd,ABCD,880,embd,ABC,26.09
trial_iqhdmtsd,Kaban,embd,ABCD,880,embd,D,36.36
trial_iqhdmtsd,Kaban,embd,ABCD,880,mask,ABC,17.39
trial_iqhdmtsd,Kaban,embd,ABCD,880,mask,D,31.82
trial_iqhdmtsd,Kaban,embd,ABCD,880,raw,ABC,26.09
trial_iqhdmtsd,Kaban,embd,ABCD,880,raw,D,31.82
trial_j1hjp88i,Serval,raw,AB,650,embd,ABC,35.29
trial_j1hjp88i,Serval,raw,AB,650,embd,D,30
trial_j1hjp88i,Serval,raw,AB,650,mask,ABC,20.59
trial_j1hjp88i,Serval,raw,AB,650,mask,D,25
trial_j1hjp88i,Serval,raw,AB,650,raw,ABC,20.59
trial_j1hjp88i,Serval,raw,AB,650,raw,D,35
trial_j1k0ud0o,Serval,raw,ABC,650,embd,ABC,30.77
trial_j1k0ud0o,Serval,raw,ABC,650,embd,D,43.48
trial_j1k0ud0o,Serval,raw,ABC,650,mask,ABC,19.23
trial_j1k0ud0o,Serval,raw,ABC,650,mask,D,30.43
trial_j1k0ud0o,Serval,raw,ABC,650,raw,ABC,23.08
trial_j1k0ud0o,Serval,raw,ABC,650,raw,D,26.09
trial_j2c32l1t,Serval,raw,ABC,520,embd,ABC,35.48
trial_j2c32l1t,Serval,raw,ABC,520,embd,D,26.32
trial_j2c32l1t,Serval,raw,ABC,520,mask,ABC,38.71
trial_j2c32l1t,Serval,raw,ABC,520,mask,D,31.58
trial_j2c32l1t,Serval,raw,ABC,520,raw,ABC,32.26
trial_j2c32l1t,Serval,raw,ABC,520,raw,D,31.58
trial_j4hnvijj,Kaban,mask,ABCD,880,embd,ABC,41.18
trial_j4hnvijj,Kaban,mask,ABCD,880,embd,D,37.5
trial_j4hnvijj,Kaban,mask,ABCD,880,mask,ABC,23.53
trial_j4hnvijj,Kaban,mask,ABCD,880,mask,D,18.75
trial_j4hnvijj,Kaban,mask,ABCD,880,raw,ABC,23.53
trial_j4hnvijj,Kaban,mask,ABCD,880,raw,D,21.88
trial_j88dn94a,Kaban,embd,ABCD,520,embd,ABC,50
trial_j88dn94a,Kaban,embd,ABCD,520,embd,D,61.54
trial_j88dn94a,Kaban,embd,ABCD,520,mask,ABC,55
trial_j88dn94a,Kaban,embd,ABCD,520,mask,D,30.77
trial_j88dn94a,Kaban,embd,ABCD,520,raw,ABC,45
trial_j88dn94a,Kaban,embd,ABCD,520,raw,D,38.46
trial_jaz3p14e,Kaban,embd,ABCD,880,embd,ABC,27.78
trial_jaz3p14e,Kaban,embd,ABCD,880,embd,D,35
trial_jaz3p14e,Kaban,embd,ABCD,880,mask,ABC,27.78
trial_jaz3p14e,Kaban,embd,ABCD,880,mask,D,35
trial_jaz3p14e,Kaban,embd,ABCD,880,raw,ABC,22.22
trial_jaz3p14e,Kaban,embd,ABCD,880,raw,D,45
trial_jddzrk7w,Kaban,embd,ABCD,520,embd,ABC,30.43
trial_jddzrk7w,Kaban,embd,ABCD,520,embd,D,42.86
trial_jddzrk7w,Kaban,embd,ABCD,520,mask,ABC,34.78
trial_jddzrk7w,Kaban,embd,ABCD,520,mask,D,38.1
trial_jddzrk7w,Kaban,embd,ABCD,520,raw,ABC,39.13
trial_jddzrk7w,Kaban,embd,ABCD,520,raw,D,38.1
trial_jleybv7z,Kaban,raw,ABC,650,embd,ABC,30.77
trial_jleybv7z,Kaban,raw,ABC,650,embd,D,43.48
trial_jleybv7z,Kaban,raw,ABC,650,mask,ABC,23.08
trial_jleybv7z,Kaban,raw,ABC,650,mask,D,26.09
trial_jleybv7z,Kaban,raw,ABC,650,raw,ABC,19.23
trial_jleybv7z,Kaban,raw,ABC,650,raw,D,26.09
trial_jlzmn5x5,Serval,raw,AB,520,embd,ABC,35.9
trial_jlzmn5x5,Serval,raw,AB,520,embd,D,40.62
trial_jlzmn5x5,Serval,raw,AB,520,mask,ABC,28.21
trial_jlzmn5x5,Serval,raw,AB,520,mask,D,31.25
trial_jlzmn5x5,Serval,raw,AB,520,raw,ABC,28.21
trial_jlzmn5x5,Serval,raw,AB,520,raw,D,34.38
trial_jn2rq6fo,Serval,raw,ABC,650,embd,ABC,31.82
trial_jn2rq6fo,Serval,raw,ABC,650,embd,D,30.43
trial_jn2rq6fo,Serval,raw,ABC,650,mask,ABC,22.73
trial_jn2rq6fo,Serval,raw,ABC,650,mask,D,34.78
trial_jn2rq6fo,Serval,raw,ABC,650,raw,ABC,13.64
trial_jn2rq6fo,Serval,raw,ABC,650,raw,D,30.43
trial_js2rj0jr,Serval,embd,ABCD,1000,embd,ABC,15.15
trial_js2rj0jr,Serval,embd,ABCD,1000,embd,D,26.92
trial_js2rj0jr,Serval,embd,ABCD,1000,mask,ABC,9.091
trial_js2rj0jr,Serval,embd,ABCD,1000,mask,D,19.23
trial_js2rj0jr,Serval,embd,ABCD,1000,raw,ABC,12.12
trial_js2rj0jr,Serval,embd,ABCD,1000,raw,D,26.92
trial_jtducdx3,Serval,embd,ABCD,650,embd,ABC,23.08
trial_jtducdx3,Serval,embd,ABCD,650,embd,D,32.14
trial_jtducdx3,Serval,embd,ABCD,650,mask,ABC,30.77
trial_jtducdx3,Serval,embd,ABCD,650,mask,D,35.71
trial_jtducdx3,Serval,embd,ABCD,650,raw,ABC,23.08
trial_jtducdx3,Serval,embd,ABCD,650,raw,D,32.14
trial_jttgfc8m,Serval,raw,ABC,880,embd,ABC,26.09
trial_jttgfc8m,Serval,raw,ABC,880,embd,D,18.18
trial_jttgfc8m,Serval,raw,ABC,880,mask,ABC,21.74
trial_jttgfc8m,Serval,raw,ABC,880,mask,D,6.061
trial_jttgfc8m,Serval,raw,ABC,880,raw,ABC,13.04
trial_jttgfc8m,Serval,raw,ABC,880,raw,D,15.15
trial_jxoq2yfb,Kaban,raw,ABC,1000,embd,ABC,25
trial_jxoq2yfb,Kaban,raw,ABC,1000,embd,D,40.74
trial_jxoq2yfb,Kaban,raw,ABC,1000,mask,ABC,12.5
trial_jxoq2yfb,Kaban,raw,ABC,1000,mask,D,18.52
trial_jxoq2yfb,Kaban,raw,ABC,1000,raw,ABC,4.167
trial_jxoq2yfb,Kaban,raw,ABC,1000,raw,D,22.22
trial_k1gah4hx,Kaban,mask,ABCD,520,embd,ABC,47.62
trial_k1gah4hx,Kaban,mask,ABCD,520,embd,D,38.46
trial_k1gah4hx,Kaban,mask,ABCD,520,mask,ABC,47.62
trial_k1gah4hx,Kaban,mask,ABCD,520,mask,D,53.85
trial_k1gah4hx,Kaban,mask,ABCD,520,raw,ABC,52.38
trial_k1gah4hx,Kaban,mask,ABCD,520,raw,D,61.54
trial_k8rkthyc,Kaban,mask,ABCD,1000,embd,ABC,25
trial_k8rkthyc,Kaban,mask,ABCD,1000,embd,D,30
trial_k8rkthyc,Kaban,mask,ABCD,1000,mask,ABC,17.86
trial_k8rkthyc,Kaban,mask,ABCD,1000,mask,D,20
trial_k8rkthyc,Kaban,mask,ABCD,1000,raw,ABC,14.29
trial_k8rkthyc,Kaban,mask,ABCD,1000,raw,D,20
trial_k9x9jsz2,Kaban,embd,ABCD,520,embd,ABC,41.67
trial_k9x9jsz2,Kaban,embd,ABCD,520,embd,D,41.38
trial_k9x9jsz2,Kaban,embd,ABCD,520,mask,ABC,29.17
trial_k9x9jsz2,Kaban,embd,ABCD,520,mask,D,48.28
trial_k9x9jsz2,Kaban,embd,ABCD,520,raw,ABC,29.17
trial_k9x9jsz2,Kaban,embd,ABCD,520,raw,D,37.93
trial_kaydbxc4,Kaban,raw,ABC,880,embd,ABC,29.63
trial_kaydbxc4,Kaban,raw,ABC,880,embd,D,55
trial_kaydbxc4,Kaban,raw,ABC,880,mask,ABC,11.11
trial_kaydbxc4,Kaban,raw,ABC,880,mask,D,30
trial_kaydbxc4,Kaban,raw,ABC,880,raw,ABC,14.81
trial_kaydbxc4,Kaban,raw,ABC,880,raw,D,35
trial_kcppf542,Kaban,raw,ABC,1000,embd,ABC,31.58
trial_kcppf542,Kaban,raw,ABC,1000,embd,D,30.77
trial_kcppf542,Kaban,raw,ABC,1000,mask,ABC,21.05
trial_kcppf542,Kaban,raw,ABC,1000,mask,D,23.08
trial_kcppf542,Kaban,raw,ABC,1000,raw,ABC,15.79
trial_kcppf542,Kaban,raw,ABC,1000,raw,D,23.08
trial_kdr0cfyx,Serval,raw,ABC,520,embd,ABC,35.29
trial_kdr0cfyx,Serval,raw,ABC,520,embd,D,43.33
trial_kdr0cfyx,Serval,raw,ABC,520,mask,ABC,29.41
trial_kdr0cfyx,Serval,raw,ABC,520,mask,D,36.67
trial_kdr0cfyx,Serval,raw,ABC,520,raw,ABC,23.53
trial_kdr0cfyx,Serval,raw,ABC,520,raw,D,40
trial_khmll4p8,Serval,raw,ABC,880,embd,ABC,26.67
trial_khmll4p8,Serval,raw,ABC,880,embd,D,33.33
trial_khmll4p8,Serval,raw,ABC,880,mask,ABC,10
trial_khmll4p8,Serval,raw,ABC,880,mask,D,20.83
trial_khmll4p8,Serval,raw,ABC,880,raw,ABC,13.33
trial_khmll4p8,Serval,raw,ABC,880,raw,D,16.67
trial_knhnttbq,Kaban,raw,ABC,650,embd,ABC,31.82
trial_knhnttbq,Kaban,raw,ABC,650,embd,D,46.15
trial_knhnttbq,Kaban,raw,ABC,650,mask,ABC,36.36
trial_knhnttbq,Kaban,raw,ABC,650,mask,D,30.77
trial_knhnttbq,Kaban,raw,ABC,650,raw,ABC,31.82
trial_knhnttbq,Kaban,raw,ABC,650,raw,D,38.46
trial_ks85b5w1,Kaban,raw,ABC,650,embd,ABC,20.83
trial_ks85b5w1,Kaban,raw,ABC,650,embd,D,38.89
trial_ks85b5w1,Kaban,raw,ABC,650,mask,ABC,20.83
trial_ks85b5w1,Kaban,raw,ABC,650,mask,D,33.33
trial_ks85b5w1,Kaban,raw,ABC,650,raw,ABC,20.83
trial_ks85b5w1,Kaban,raw,ABC,650,raw,D,33.33
trial_kw6hppgk,Serval,raw,ABC,1000,embd,ABC,17.86
trial_kw6hppgk,Serval,raw,ABC,1000,embd,D,28.57
trial_kw6hppgk,Serval,raw,ABC,1000,mask,ABC,7.143
trial_kw6hppgk,Serval,raw,ABC,1000,mask,D,9.524
trial_kw6hppgk,Serval,raw,ABC,1000,raw,ABC,7.143
trial_kw6hppgk,Serval,raw,ABC,1000,raw,D,19.05
trial_kykg0c3m,Serval,mask,ABCD,520,embd,ABC,31.43
trial_kykg0c3m,Serval,mask,ABCD,520,embd,D,45.71
trial_kykg0c3m,Serval,mask,ABCD,520,mask,ABC,34.29
trial_kykg0c3m,Serval,mask,ABCD,520,mask,D,31.43
trial_kykg0c3m,Serval,mask,ABCD,520,raw,ABC,31.43
trial_kykg0c3m,Serval,mask,ABCD,520,raw,D,31.43
trial_l05s1fdh,Serval,raw,AB,650,embd,ABC,28.12
trial_l05s1fdh,Serval,raw,AB,650,embd,D,33.33
trial_l05s1fdh,Serval,raw,AB,650,mask,ABC,28.12
trial_l05s1fdh,Serval,raw,AB,650,mask,D,25.93
trial_l05s1fdh,Serval,raw,AB,650,raw,ABC,21.88
trial_l05s1fdh,Serval,raw,AB,650,raw,D,33.33
trial_l097rl0i,Kaban,embd,ABCD,650,embd,ABC,26.67
trial_l097rl0i,Kaban,embd,ABCD,650,embd,D,47.37
trial_l097rl0i,Kaban,embd,ABCD,650,mask,ABC,30
trial_l097rl0i,Kaban,embd,ABCD,650,mask,D,36.84
trial_l097rl0i,Kaban,embd,ABCD,650,raw,ABC,26.67
trial_l097rl0i,Kaban,embd,ABCD,650,raw,D,42.11
trial_l0og1du5,Serval,raw,ABC,880,embd,ABC,25
trial_l0og1du5,Serval,raw,ABC,880,embd,D,33.33
trial_l0og1du5,Serval,raw,ABC,880,mask,ABC,10.71
trial_l0og1du5,Serval,raw,ABC,880,mask,D,25.93
trial_l0og1du5,Serval,raw,ABC,880,raw,ABC,10.71
trial_l0og1du5,Serval,raw,ABC,880,raw,D,25.93
trial_l0y2w108,Kaban,embd,ABCD,520,embd,ABC,45
trial_l0y2w108,Kaban,embd,ABCD,520,embd,D,44.44
trial_l0y2w108,Kaban,embd,ABCD,520,mask,ABC,40
trial_l0y2w108,Kaban,embd,ABCD,520,mask,D,38.89
trial_l0y2w108,Kaban,embd,ABCD,520,raw,ABC,40
trial_l0y2w108,Kaban,embd,ABCD,520,raw,D,50
trial_l1imzqsl,Kaban,embd,ABCD,520,embd,ABC,40
trial_l1imzqsl,Kaban,embd,ABCD,520,embd,D,45.83
trial_l1imzqsl,Kaban,embd,ABCD,520,mask,ABC,43.33
trial_l1imzqsl,Kaban,embd,ABCD,520,mask,D,33.33
trial_l1imzqsl,Kaban,embd,ABCD,520,raw,ABC,40
trial_l1imzqsl,Kaban,embd,ABCD,520,raw,D,45.83
trial_l3mc69z2,Kaban,embd,ABCD,650,embd,ABC,26.09
trial_l3mc69z2,Kaban,embd,ABCD,650,embd,D,47.06
trial_l3mc69z2,Kaban,embd,ABCD,650,mask,ABC,34.78
trial_l3mc69z2,Kaban,embd,ABCD,650,mask,D,29.41
trial_l3mc69z2,Kaban,embd,ABCD,650,raw,ABC,30.43
trial_l3mc69z2,Kaban,embd,ABCD,650,raw,D,29.41
trial_letzqjj8,Kaban,mask,ABCD,650,embd,ABC,44
trial_letzqjj8,Kaban,mask,ABCD,650,embd,D,43.48
trial_letzqjj8,Kaban,mask,ABCD,650,mask,ABC,32
trial_letzqjj8,Kaban,mask,ABCD,650,mask,D,26.09
trial_letzqjj8,Kaban,mask,ABCD,650,raw,ABC,32
trial_letzqjj8,Kaban,mask,ABCD,650,raw,D,30.43
trial_ljz7ewea,Kaban,embd,ABCD,650,embd,ABC,26.92
trial_ljz7ewea,Kaban,embd,ABCD,650,embd,D,42.31
trial_ljz7ewea,Kaban,embd,ABCD,650,mask,ABC,23.08
trial_ljz7ewea,Kaban,embd,ABCD,650,mask,D,30.77
trial_ljz7ewea,Kaban,embd,ABCD,650,raw,ABC,23.08
trial_ljz7ewea,Kaban,embd,ABCD,650,raw,D,38.46
trial_llk2xp3y,Kaban,raw,AB,650,embd,ABC,39.13
trial_llk2xp3y,Kaban,raw,AB,650,embd,D,46.43
trial_llk2xp3y,Kaban,raw,AB,650,mask,ABC,39.13
trial_llk2xp3y,Kaban,raw,AB,650,mask,D,32.14
trial_llk2xp3y,Kaban,raw,AB,650,raw,ABC,26.09
trial_llk2xp3y,Kaban,raw,AB,650,raw,D,28.57
trial_ln022hfw,Kaban,raw,AB,650,embd,ABC,42.31
trial_ln022hfw,Kaban,raw,AB,650,embd,D,35.71
trial_ln022hfw,Kaban,raw,AB,650,mask,ABC,26.92
trial_ln022hfw,Kaban,raw,AB,650,mask,D,35.71
trial_ln022hfw,Kaban,raw,AB,650,raw,ABC,30.77
trial_ln022hfw,Kaban,raw,AB,650,raw,D,28.57
trial_ln4905f9,Kaban,mask,ABCD,1000,embd,ABC,25
trial_ln4905f9,Kaban,mask,ABCD,1000,embd,D,27.78
